Topic,Title,Content
Finance,second look post crisis pricing derivative part note money account collateral,paper review origin approach pricing derivative postcrisis following three paper received wide acceptance practitioner theoretical foundation piterbarg burgard kjaer burgard kjaer review reveals several conceptual technical inconsistency approach taken paper particular key component approach prescription cost component riskfree money account generates derivative price cleared market trade derivative underlying security also introduces several riskfree position account accrue persistently nonzero spread respect risk free rate case derivative counterparty default risk burgard kjaer introduces approach referred semireplication choice cost component money account result derivative price carry arbitrage opportunity form holding portfolio counterparty bond versus derivative position paper derives noarbitrage expression defaultrisky derivative contract without collateral avoiding inconsistency
Finance,quadratic hedging sequential claim random weight discrete time,study quadratic hedging problem sequence contingent claim random weight discrete time obtain explicit optimal hedging strategy recursive representation without imposing nondegeneracy condition model square integrability hedging strategy relate result hedging random horizon fair pricing quadratic sense
Finance,measure pfe risk appetite measure,potential future exposure pfe standard risk metric managing business unit counterparty credit risk debate calculated debate whether use one many historical physical measure one per calibration setup one many riskneutral measure one per numeraire however argue limit based bank risk appetite provided consistent regulatory backtesting whichever measure used behave sense made precise like historical measure backtesting required regulator bank imm approval expect similar method part limit maintenance generally provide three method computing bank price risk readily available business unit data ie business unit budget rate return limit eg exposure percentile hence define propose risk appetite measure pfe suggest uniquely consistent bank risk appetite framework required sound governance
Finance,modern monetary circuit theory stability interconnected banking network balance sheet optimization individual bank,modern version monetary circuit theory particular emphasis stochastic underpinning mechanism developed explained money created banking system whole individual bank role central bank system stabilizer liquidity provider elucidated shown process money creation bank become naturally interconnected novel extended structural default model describing stability interconnected banking network proposed purpose bank capital liquidity explained multiperiod constrained optimization problem bank balance sheet formulated solved simple case theoretical practical aspect covered
Finance,efficient solution structural default model correlated jump mutual obligation,structural default model lipton sepp generalized set bank mutual interbank liability whose asset driven correlated levy process idiosyncratic common component multidimensional problem made tractable via novel computational method generalizes onedimensional fractional partial differential equation method itkin two threedimensional case method unconditionally stable second order approximation space time addition many popular levy model linear complexity dimension marginal joint survival probability two three bank mutual liability computed effect mutual liability discussed numerical example given illustrate effect
Finance,deep xva solver neural network based counterparty credit risk management framework,paper present novel computational framework portfoliowide risk management problem presence potentially large number risk factor make traditional numerical technique ineffective new method utilises coupled system bsdes valuation adjustment xva solves recursive application neural network based bsde solver make computation xva highdimensional problem feasible also produce hedge ratio dynamic risk measure xva allows simulation collateral account
Finance,optionbased pricing wrong way risk cva,two main issue managing wrong way risk wwr credit valuation adjustment cva ie wwcva calibration hedging hence start novel modelfree worstcase approach based static hedging counterparty exposure liquid option say start demonstrate naive worstcase approach contains hidden unrealistic assumption variance hazard rate ie infinite correct making explicit finite parameter present efficient method solving parametrized model optimizing hedge also prove wwcva theoretically practically unbounded optionbased hedge serve significantly reduce typically halve practical wwcva thus propose realistic practical optionbased worst case cva
Finance,lognormal type stochastic volatility model quadratic drift,paper present novel onefactor stochastic volatility model instantaneous volatility asset logreturn diffusion quadratic drift linear dispersion function instantaneous volatility mean reverts around constant level speed mean reversion affine instantaneous volatility level steadystate distribution instantaneous volatility belongs class generalized inverse gaussian distribution show quadratic term drift crucial avoid moment explosion preserve martingale property stock price process using conveniently chosen change measure relate model class polynomial diffusion remarkable relation allows u develop highly accurate option price approximation technique based orthogonal polynomial expansion
Finance,equal risk pricing derivative deep hedging,article present deep reinforcement learning approach price hedge financial derivative approach extends work guo zhu recently introduced equal risk pricing framework price contingent claim determined equating optimally hedged residual risk exposure associated respectively long short position derivative modification latter scheme considered circumvent theoretical pitfall associated original approach derivative price obtained modified approach shown arbitragefree current paper also present general tractable implementation equal risk pricing framework inspired deep hedging algorithm buehler et al epsilon completeness measure allowing quantification residual hedging risk associated derivative also proposed latter measure generalizes one presented bertsimas et al based quadratic penalty monte carlo simulation performed large variety market dynamic demonstrate practicability approach perform benchmarking respect traditional method conduct sensitivity analysis
Finance,sabr smile rfr caplets,present natural extension sabr model price backward forwardlooking rfr caplets postlibor world forwardlooking rfr caplets priced using market standard approximation hagan et al provide closedform effective sabr parameter pricing backwardlooking rfr caplets result useful smile interpolation analyzing backward forwardlooking smile normalized unit
Finance,credit migration generating generator,markovian credit migration model reasonably standard tool nowadays fundamental difficulty calibrating show resolved using simplified form matrix generator explain riskneutral calibration done without volatility information also show use elementary idea differential geometry make general inference calibration stability
Finance,optimal dynamic strategy gaussian return,dynamic trading strategy spirit trendfollowing meanreversion represent partly understood lucrative pervasive area modern finance assuming gaussian return gaussian dynamic weight signal eg linear filter past return simple moving average exponential weighted moving average forecast arima model able derive closedform expression first four moment strategy return term correlation random signal unknown future return allowing randomness assetallocation modelling interaction strategy weight return demonstrate positive skewness excess kurtosis essential component positive sharpe dynamic strategy generally observed empirically demonstrate total least square tl orthogonal least square appropriate ols maximizing sharpe ratio canonical correlation analysis cca similarly appropriate multiasset case derive standard error sharpe ratio tighter commonly used standard error lo derive standard error skewness kurtosis strategy apparently new result demonstrate result applicable asymptotically wide range stationary timeseries
Finance,mathematical model foreign capital inflow,paper model foreign capital inflow developed developing country stochastic dynamic programming sdp framework regularity condition existence solution sdp problem proved obtained numerical technique nonlinearity related function number comparative dynamic analysis explore impact parameter model dynamic path capital inflow interest rate international loan market exchange rate
Finance,skewed target range strategy multiperiod portfolio optimization using twostage least square monte carlo method,paper propose novel investment strategy portfolio optimization problem proposed strategy maximizes expected portfolio value bounded within targeted range composed conservative lower target representing need capital protection desired upper target representing investment goal strategy favorably shape entire probability distribution return simultaneously seek desired expected return cut downside risk implicitly cap volatility higher moment illustrate effectiveness investment strategy study multiperiod portfolio optimization problem transaction cost develop twostage regression approach improves classical least square monte carlo lsmc algorithm dealing difficult payoff highly concave abruptly changing discontinuous function numerical result show substantial improvement classical lsmc algorithm constant relative riskaversion crra utility approach proposed skewed target range strategy strs numerical result illustrate ability strs contain portfolio value within targeted range compared crra utility approach strs achieves similar meanvariance efficient frontier delivering better downside riskreturn tradeoff
Finance,option pricing exponential lévy model transaction cost,present approach pricing european call option presence proportional transaction cost stock price follows general exponential l e vy process model generalization celebrated work davis panas zariphopoulou value option defined utility indifference price approach requires solution two stochastic singular control problem finite horizon satisfying hamiltonjacobibellman equation different terminal condition introduce general formulation portfolio selection problem focus special case probability default ignored solve numerically optimization problem using markov chain approximation method show result diffusion merton variance gamma process option price computed writer buyer
Finance,copulabased hierarchical aggregation correlated risk behaviour diversification benefit gaussian lognormal tree,benefit diversifying risk difficult estimate quantitatively uncertainty dependence structure risk also modelling multidimensional dependency nontrivial task paper focus one technique portfolio aggregation namely aggregation risk within tree dependency set step aggregation help copula define rigorously procedure study extensively gaussian tree quite arbitrary size shape individual risk normal gaussian copula used derive exact analytical result diversification benefit gaussian tree function shape dependency parameter toymodel aggregation tree enables one understand basic phenomenon play aggregating risk way particular shown fixed number individual risk thin tree diversify better fat tree related shown hierarchical tree natural tendency lower overall dependency respect dependency parameter chosen step aggregation also show result hold general case outside gaussian world apply notably realistic portfolio lognormal tree believe insurer reinsurer using tool aware systematic effect awareness strongly call designing tree adequately fit business finally address issue specifying full joint distribution risk show hierarchical mechanism require specify joint distribution latter determined exactly gaussian case adding conditional independence hypothesis risk sum
Finance,explicit solution dynamic portfolio choice problem continuoustime detour,paper solves dynamic portfolio choice problem using explicit solution power utility construct bridge continuous discrete var model ass portfolio sensitivity find well analyzed example optimal allocation stock particularly sensitive sharpe ratio quantitative analysis highlight sensitivity increase risk aversion decrease andor time horizon increase finding explains low accuracy discrete numerical method especially along tail unconditional distribution state variable
Finance,impact crosslisting chinese stock return n share rate return comparison,paper examines chinese market reaction adr issue comparing return stochastic variance chinese firm crosslisted u stock market first implemented capital asset pricing model capm determine expected return n share capm provided methodology quantify risk translate risk estimate expected return equity overall finding document n share chinese entity listed u market greatly affected economic turmoil period world financial crisis share listed local market order test hypothesis beneficial crosslisting implemented event study method return modeled following garch process assumes homoscedasticity residual return result indicate significant negative abnormal market return adr listing date return volatility listing date compared listing four ten company experienced increased volatility local return crosslisting keywords crosslisting adr rate return volatility capm garch model n share share
Finance,theory equivalent expectation measure expected price contingent claim,paper introduces theory equivalent expectation measure r measure measure generalizing martingale pricing theory harrison kreps deriving analytical solution expected price expected current price expected future price contingent claim also present new rtransforms extend qtransforms bakshi madan duffie et al computing expected price variety standard exotic claim broad range stochastic process finally generalization breeden litzenberger propose new concept expected future state price density allows estimation expected future price complex european contingent claim well physical density underlying asset future price using current price first return moment standard european otm call put option
Finance,endogenous derivation forecast lifetime pd,paper proposes simple technical approach derivation future forward pointintime pd forecast minimal data requirement input required current future throughthecycle pd obligors last known default rate measure systematic dependence obligors technically forecast made within classical assetbased credit portfolio model assumption suitable autoregressive process systematic factor paper discus detail practical issue implementation particular parametrization alternative paper also show approach naturally extended lowdefault portfolio volatile default rate using bayesian methodology furthermore expert judgment current macroeconomic state although necessary forecast embedded using bayesian technique presented forward pd used derivation lifetime credit loss required new accounting standard ifrs presented approach endogenous require exogenous macroeconomic forecast notoriously unreliable often subjective
Finance,extrapolating term structure interest rate parameter uncertainty,pricing extremely longdated liability market consistently deal decline liquidity financial instrument long maturity aim quantify uncertainty rate maturity century assume interest rate follow affine meanreverting vasicek model model parameter uncertainty bayesian distribution parameter crosssectional time series parameter obtained via restricted bivariate var model empirical example show extremely low confidence long term extrapolation due accumulated effect meanreversion behaviour close unit root
Finance,computational method probability distribution recursive relationship financial application,quantitative finance often necessary analyze distribution sum specific function observed value discrete point underlying process example include probability density function hedging error asian option statistical hypothesis testing propose method calculate distribution utilizing recursive method examine using various example result numerical experiment show proposed method high accuracy
Finance,one trade time unraveling equity premium puzzle,financial market provide natural quantitative lab understanding advanced human behaviour among use mathematical tool known financial instrument besides money two fundamental financial instrument bond equity year ago mehra prescott found numerical performance equity relative government bond could explained consumptionbased mainstream economic theory empirical observation known equity premium puzzle defying mainstream economics ever since recent financial crisis revealed even deeper need understanding financial product show understanding rational nature product design resolve equity premium puzzle obtain experimentally tested theory product design
Finance,inefficiency bitcoin revisited dynamic approach,letter revisits informational efficiency bitcoin market particular analyze timevarying behavior long memory return bitcoin volatility using hurst exponent result twofold first r method prone detect long memory whereas dfa method discriminate precisely variation informational efficiency across time second daily return exhibit persistent behavior first half period study whereas behavior informational efficient since finally price volatility measured logarithmic difference intraday high low price exhibit long memory period reflects different underlying dynamic process generating price volatility
Finance,stock market market crash empirical study deviation share price company fundamental,aim study investigate quantitatively whether share price deviated company fundamental stock market crash purpose use large database containing balance sheet share price worldwide company period develop panel regression model using three financial indicator dividend per share cash flow per share book value per share explanatory variable share price estimate individual company fundamental year removing time fixed effect twoway fixed effect model identified best panel regression model one merit model able extract unobservable factor company fundamental using individual fixed effect based result analyze market anomaly quantitatively using divergence rate rate deviation share price company fundamental find share price average overvalued period undervalued significantly global financial crisis occurred share price equivalent fundamental average subsequent period empirical result clearly demonstrate worldwide stock market fluctuated excessively time period global financial crisis
Finance,numerical solution dynamic portfolio optimization transaction cost,apply numerical dynamic programming technique solve discretetime multiasset dynamic portfolio optimization problem proportional transaction cost shortingborrowing constraint example include problem multiple asset many trading period finite horizon problem also solve dynamic stochastic problem portfolio including one riskfree asset option underlying risky asset existence transaction cost constraint example show tractable solve problem
Finance,closedform solution worstcase law invariant risk measure application robust portfolio optimization,worstcase risk measure refer calculation largest value risk measure partial information underlying distribution available popular risk measure valueatrisk var conditional valueatrisk cvar known worstcase counterpart evaluated closed form first two moment known underlying distribution result remarkable since simplify use worstcase risk measure also provide great insight connection worstcase risk measure existing risk measure show paper somewhat surprisingly similar closedform solution also exist general class law invariant coherent risk measure consists spectral risk measure special case arguably important extension cvar shed light onetoone correspondence worstcase law invariant risk measure worstcase cvar worstcase var enables one carry development worstcase var context portfolio optimization worstcase law invariant risk measure immediately
Finance,nontrivial property formula compound interest,analyze classical model compound interest constant perperiod payment interest rate examine outstanding balance function well periodic payment function show outstanding balance function generally concave interest rate instead may initially convex domain concave
Finance,note universal bilinear portfolio,note provides neat enjoyable expansion application magnificent ordentlichcover theory universal portfolio generalize cover benchmark best constantrebalanced portfolio trading strategy hindsight considering best bilinear trading strategy determined hindsight realized sequence asset price bilinear trading strategy mini twoperiod active strategy whose final capital growth factor linear separately period gross return vector asset market apply cover ingenious performanceweighted averaging technique construct universal bilinear portfolio guaranteed uniformly possible market behavior compound money asymptotic rate best bilinear trading strategy hindsight thus universal bilinear portfolio asymptotically dominates original universal portfolio technical sense cover universal portfolio asymptotically dominate constantrebalanced portfolio buyandhold strategy fact like many russian doll one get carried away use idea construct endless hierarchy ever dominant h linear universal portfolio
Finance,hansen ratio mean variance portfolio theory,shown ratio mean norm lead particularly parsimonious description meanvariance efficient frontier dual pricing kernel restriction known hansenjagannathan hj bound ratio appeared economic theory previously seems appropriate name hansen ratio initial treatment meanvariance theory via hansen ratio extended two direction monotone meanvariance preference arbitrary hilbert space setting multiperiod example iid return also discussed
Finance,multilinear superhedging lookback option,pathbreaking paper cover ordentlich solved maxmin portfolio game trader pick entire trading algorithm theta cdot nature pick matrix x grossreturns stock period zerosum game payoff kernel wtheta x x wtheta x trader final wealth x final wealth would accrued deposit best constantrebalanced portfolio fixedfraction betting scheme determined hindsight resulting universal portfolio compound money asymptotic rate best rebalancing rule hindsight thereby beating market asymptotically extremely general condition smitten result present paper solves general tractable version cover ordentlich maxmin game obtains performance benchmark read derivative separately convex homogeneous period grossreturn vector completely arbitrary even nonmeasurable performance benchmark show axiom choice used find exact maximin strategy trader
Finance,volatility smile investment strategy outofthemoney call,motivating question paper whether sensible investment strategy may systematically contain long position outofthemoney european call short expiry consider simple trading strategy call main point note following first presented trading strategy appears lucrative blackscholesmerton bsm framework fact even extent bsm model turn sense incompatible capm second one wish adapt model together adjustment consistent pricing rule ie modifying state price density inevitably lead form volatility smile main point paper moreover observation arise purely structural consideration
Finance,fair estimation capital risk allocation,paper develop novel methodology estimation risk capital allocation methodology rooted theory risk measure work within general tractable class lawinvariant coherent risk measure particular focus expected shortfall introduce concept fair capital allocation provide explicit formula fair capital allocation case constituent risky portfolio jointly normally distributed main focus paper problem approximating fair portfolio allocation case fully known law portfolio constituent define study concept fair allocation estimator asymptotically fair allocation estimator substantial part study devoted problem estimating fair risk allocation expected shortfall study problem normality well nonparametric setup derive several estimator prove fairness andor asymptotic fairness last least propose two backtesting methodology oriented assessing performance allocation estimation procedure paper close substantial numerical study subject
Finance,determinant interest rate consumer lending market rational investor,ideal world individual well informed make rational choice regulator fill protect consumer retail investor online lending rather new form marketbased finance regulation still infancy analyze retail investor price credit risk consumer loan reverse auction framework personal interaction absent explained interest rate variance considerably larger comparable study using bank loan data result indicate retail investor act rational weakly regulated environment seems surprising considering limited set information provided investor factor representing economic status significantly influence lender evaluation borrower credit risk explanatory power loanspecific factor increase market consumer loan matures furthermore find statistical evidence discrimination lender respect nationality gender
Finance,robust mathematical formulation agentbased computational economic market model,science especially economic literature agentbased modeling become widely used modeling approach model often formulated large system difference equation study discus two aspect numerical modeling two agentbased computational economic market model levylevysolomon model frankewesterhoff model derive timecontinuous formulation model levylevysolomon model discus impact timescaling model behavior frankewesterhoff model proof constraint required original model necessary stability timecontinuous model shown semiimplicit discretization timecontinuous system preserve unconditional stability addition semiimplicit discretization computed cost comparable original model
Finance,largescale empirical study pair trading possible pair stock listed first section tokyo stock exchange,carry largescale empirical data analysis examine efficiency socalled pair trading basis relevant three threshold namely starting profittaking stoploss firstpassage process spread gap two highlycorrelated stock construct effective strategy make trade via active stockpairs automatically algorithm applied stock listed first section tokyo stock exchange leading totally pair numerically confirmed asset management mean pair trading work effectively least past three year data set sense profit rate becomes positive totally positive arbitrage case possible combination threshold corresponding absorbing boundary literature firstpassage process
Finance,macroscopic portfolio model rational agent bounded rationality,introduce microscopic model interacting financial agent agent characterized two portfolio money invested bond money invested stock furthermore agent faced optimization problem order determine optimal asset allocation stock price evolution driven aggregated investment decision agent fact faced differential game since agent aim invest optimal mathematically problem ill posed introduce concept nash equilibrium solution ensure existence solution especially denote agent solves nash equilibrium exactly rational agent next step use model predictive control approximate control problem enables u derive precise mathematical characterization degree rationality financial agent novel concept portfolio optimization regarded general approach second step consider case fully myopic agent solve optimal investment decision investor analytically select running cost expected missed revenue agent assume quadratic transaction cost precisely expected revenue determined combination fundamentalist chartist strategy derive mean field limit microscopic model order obtain macroscopic portfolio model novelty comparison existent macroeconomic model literature model derived microeconomic dynamic resulting portfolio model three dimensional ode system enables u derive analytical result simulation reveal model able replicate prominent feature financial market namely boom crash
Finance,learning zerocost portfolio selection pattern matching,consider extend adversarial agentbased learning approach gy rfi et al situation zerocost portfolio selection implemented quadratic approximation derived mutual fund separation theorem algorithm applied daily sampled sequential openhighlowclose data sequential intraday bardata johannesburg stock exchange jse statistical test algorithm considered algorithm directly compared standard nyse test case prior literature learning algorithm used select parameter agent expert generated pattern matching past dynamic using simple nearestneighbour search algorithm shown speed advantage associated using analytic solution mutual fund separation theorem argued expected loss performance undermine potential application intraday quantitative trading transaction cost slippage considered strategy still remain profitable unleveraged paper demonstrates pattern financial timeseries jse systematically exploited collective imply predictability individual asset timeseries
Finance,dynamic portfolio optimization liquidity cost market impact simulationandregression approach,present simulationandregression method solving dynamic portfolio allocation problem presence general transaction cost liquidity cost market impact method extends classical least square monte carlo algorithm incorporate switching cost corresponding transaction cost transient liquidity cost well multiple endogenous state variable namely portfolio value asset price subject permanent market impact improve accuracy control randomization approach case discrete control propose global iteration procedure improve allocation estimate validate numerical method solving realistic cashandstock portfolio powerlaw liquidity model quantify certainty equivalent loss associated ignoring liquidity effect illustrate dynamic allocation protects investor capital illiquid market condition lastly analyze different liquidity condition sensitivity certainty equivalent return optimal allocation respect trading volume stock price volatility initial investment amount riskaversion level investment horizon
Finance,stability analytic expansion local solution system quadratic bsdes application price impact model,obtain stability estimate derive analytic expansion local solution multidimensional quadratic bsdes apply result financial model price risky asset quoted representative dealer way optimal meet exogenous demand show price stable demand process derive analytic expansion small risk aversion coefficient dealer
Finance,performance analysis optimal strategy partial information,question addressed paper performance optimal strategy impact partial information setting consider stochastic asset price model trend follows unobservable ornsteinuhlenbeck process focus optimal strategy logarithmic utility function full partial information case provide asymptotic expectation variance logarithmic return function signaltonoise ratio trend mean reversion speed finally compare asymptotic sharpe ratio strategy order quantify loss performance due partial information
Finance,robustness mathematical model technical analysis strategy,aim paper compare performance optimal strategy parameter misspecification technical analysis trading strategy setting consider stochastic asset price model trend follows unobservable ornsteinuhlenbeck process strategy provide asymptotic expectation logarithmic return function model parameter finally numerical example find investment strategy using cross moving average rule robust optimal strategy parameter misspecification
Finance,trading disorderly liquidation large position asymmetric information market impact,consider trading hedge fund large trader must liquidate large position risky asset market price asset cross certain threshold liquidation occurs disorderly manner negatively impact market price asset consider perspective small investor whose trade induce market impact posse different level information liquidation trigger mechanism market impact classify market participant three type fully informed partially informed uninformed investor consider portfolio optimization problem compare optimal trading wealth process three class investor theoretically numerical illustration
Finance,determining optimal stoploss threshold via bayesian analysis drawdown distribution,stoploss rule often studied financial literature stoploss level seldom constructed systematically many paper indeed practice well level stop often set arbitrarily guided overarching goal finance maximize expected return given available information propose natural method systematically select stoploss threshold analyzing distribution maximum drawdowns present result hourly trading strategy two variation construction
Finance,avoiding backtesting overfitting covariancepenalties empirical investigation ordinary total least square case,systematic trading strategy rulebased procedure choose portfolio allocate asset order attain certain desired return profile quantitative strategist must determine large array trading parameter backtesting attempt identify appropriate parameter using historical data available highly criticized due abundance misleading result hence increasing interest devising procedure assessment comparison strategy devising scheme preventing known backtesting overfitting far many financial researcher proposed different way tackle problem broadly categorised three type data snooping overestimated performance crossvalidation evaluation paper propose new approach dealing financial overfitting covariancepenalty correction risk metric lowered given number parameter data used underpins trading strategy outlined foundation main result behind covariancepenalty correction trading strategy pursue empirical investigation comparing performance approach realm covariancepenalties across asset using ordinary total least square result suggest covariancepenalties suitable procedure avoid backtesting overfitting total least square provides superior performance compared ordinary least square
Finance,optimum liquidation problem associated poisson cluster process,research develop trading strategy discretetime optimal liquidation problem large order trading different market microstructures illiquid market framework flow order viewed point process stochastic intensity model price impact linear function selfexciting dynamic process formulate liquidation problem discretetime markov decision process state process piecewise deterministic markov process pdmp numerical result indicate optimal trading strategy dependent characteristic market microstructure order certain value come optimal solution take offer lower level limit order book order prevent filling order facing final inventory cost
Finance,optimal behaviour solar renewable energy certificate srec market,srec market relatively novel marketbased system incentivize production energy solar mean regulator imposes floor amount energy regulated firm must generate solar power given period provides certificate generated mwh firm offset certificate floor pay penalty lacking certificate certificate tradable asset allowing firm purchasesell freely work formulate stochastic control problem generating trading srec market regulated firm perspective account generation trading cost impact srec price provide characterization optimal strategy develop numerical algorithm solve control problem numerical experiment explore firm act optimally behaves various condition find optimal firm generation trading behaviour separated various regime based marginal benefit obtaining additional srec validate theoretical characterization optimal strategy also conduct parameter sensitivity experiment conduct comparison optimal strategy candidate strategy
