ID,Source,Tag_Code,Tag_Name,Title,Url,ProcessdedTitle,WeightedContent,Content
12,Lobsters,fortran,Fortran programming,Programming in Modern Fortran,https://cyber.dabamos.de/programming/modernfortran/,programming modern fortran,,
13,Lobsters,fortran,Fortran programming,Passing the age of retirement: our work with Fortran and its compilers,https://www.codethink.co.uk/articles/2019/passing-the-age-of-retirement-our-work-with-fortran-and-its-compilers/,passing age retirement work fortran compiler,fortran ibm fortran various compiler compiler ifort xl compiler gnu compiler compiler gfortran free open source software fo red hat fortran iv would like learn get touch sharing technical knowledge codethink attend local open source meetups,image fortran coding form obvious reason obsolete public domain wikimedia fortran turning november though programming language may conjure image punch card roomsized computer certainly dead originally developed ibm early scientist engineer hence name formula translation found early success target audience last six decade remained popular choice scientific circle since subject several revision updating modernising featureset latest revision fortran little year old though may seem ancient fortran still used today along update language update various compiler turn humanreadable code machine code taken place last halfcentury popular one today compiler ifort xl compiler gnu compiler compiler gfortran preferred different purpose application consensus seems former two best creating efficient optimised executables whilst gfortran useful debugging unlike offering gnu fortran compiler free open source software fo popular fo compiler language available today feature full support fortran partial support prior subsequent revision language always case even recently year ago support fortran almost nonexistent though remains spotty seen noticeable improvement since though gfortran may popular proprietary offering production environment mean choice worth considering might even better choice produced larger company may something codebases said company come million line code legacy code nonstandard code using opensource software becomes le luxury practicality thanks availability source code group developer dig code modify meet end case one client whose current working version gfortran includes dozen significant patch allow compile specific version combination fortran use side maintain patch make sure compiler get update still compile code however also try upstream said patch upstreaming change opensource program good samaritanism though something encouraged reason alone sending code back core developer mean integrating rest project company develop software mean take care maintenance le time money spent company result even better one better well doubleedged sword upstreaming code created upstream developer often held high standard everyone downstream get play around wellcrafted highperforming software hand upstreaming code notoriously difficult number project gfortran exception mark eggleston one fortran expert explained need jump lot getting patch ready submission upstream hard enough come project like sending mailing list little daunting patch sent upstream explanation addition code one wait reviewed theory patch good enough simply accepted committed member developer team power practice almost never happens often core developer team return submitter proposed improvement mean going back changing patch address constructive often extensive feedback upstream team ensuring quality code standard newcomer one hardest part working compiler actually understanding work limited say least say eggleston need get hand result tinkering digging code playing around result one expect understand part compiler designed fit together make gfortran sound like pain work truth issue symptom bigger benefit tough exhausting quality control upstream ensures gfortran compiler user beyond enthusiast want use sometimes solution provided competitor like intel additionally though poor documentation make development painful far easier issue deal access source code case proprietary alternative surprising red hat push compiler tool choice thankfully thanks community issue diminished developer quick give advice give thought guide user right direction fact working passion project show warmth treat new looking solution problem though mark relative newcomer gfortran working little year granted commit privilege main repository thanks effort suppose accepted commit group year bad one year seems like awfully short time get grip project like fortran compiler first work language actually decade ago despite transition fortran iv used finished degree fortran bit shock seems happy working language thirty year later rate fortran last century anyway would like learn get touch sharing technical knowledge codethink attend local open source meetups
14,Lobsters,fortran,Fortran programming,"C, Fortran, and single-character strings",https://lwn.net/SubscriberLink/791393/90b4a7adf99d95a8/,c fortran singlecharacter string,subscribing lwn lapack gcc fortran argumentpassing convention cblas lapacke worked unrelated abi issue reported gcc bug responded suggested returned pointed reworked weinberg second law log,benefit lwn subscribersthe primary benefit subscribing lwn helping keep u publishing beyond subscriber get immediate access site content access number extra site feature please sign today jonathan corbetjune calling interface programming language nature ripe misunderstanding different language subtly different idea data passed around misunderstanding often effect making thing break right away quickly fixed others persist year even decade jumping shadow making thing fail problem latter variety recently turned c program passing string fortran subroutine unpleasant effect widely used package like lapack c language famously worry much length string simply extend null byte end fortran though like know size string dealing string passed argument function subroutine gcc fortran argumentpassing convention state length string appended list argument consider fortran subroutine defined something like subroutine foo integer character subroutine called fortran code length added compiler third hidden argument c compiler thing though proper call function c would look like int char bar foo strlen c length must passed explicitly end list argument distant point past though somebody decided hidden length argument omitted singlecharacter string declared character called function example clear fortran compiler anywhere ever implemented behavior developer writing call c developed habit leaving length situation long called code knew getting singlecharacter string would need check missing hidden length parameter everything worked even though calling standard violated various lapack subroutine expect singlecharacter string package like cblas lapacke duly leave length argument calling function supposed called thing worked anyway least broke seems problem originally worked thomas kalibera r language community fix unrelated abi issue caused crash lapack call seemingly great deal analysis work kalibera figured thing go wrong subroutine taking singlecharacter string would call another prior returning passing string compiler would optimize call tail call properly sibling call using parameter prior making jump would helpfully store string length end argument list length nt begin space allocated result unsightly stack traceback problem worked around compiling fortran code option behavior reported gcc bug may thomas koenig responded ouch basically people depending c undefined behavior age includes recent development like lapacke accident calling convention kept working oh code fails new compiler widely understood actually broken working year richard biener suggested solution tell affected user fix code suggestion go far though gcc developer took problem seriously good thing compiler update break code working solution found nt clear best solution would simply reverting abi fix option since would reintroduce real bug discussion option shown real solution koenig returned use said restores status quo thing would go back fragile nonconforming would work suggested option could enabled default gcc version since code question used work built version upcoming gcc release developer would warned would around year fix code unfortunately jakub jelinek pointed solution viable either program performing recursive tail call significant depth turning tail call real function call would cause run stack space crash suggested instead trying avoid tail sibling call string argument involved koenig took work attached new option would enabled default update older gcc release jelinek nt like name option though reworked one called setting option two give behavior setting one default value limit workaround call function without explicit prototype setting zero disables workaround entirely code backported future release far appear well perhaps different default value weinberg second law state builder built house way programmer built program first woodpecker come along would destroy civilization situation like interface function misunderstood year would appear case point lot code system appears work fine really waiting woodpecker come along poke hole right place gcc developer worked patch particular problem certainly still plenty code never worked seems thanks dave williams headsup issue log post comment
15,Lobsters,fortran,Fortran programming,How to make Fortran worse,https://badcode.rocks/2019/147/april-teardown-book-store/,make fortran worse,challenge challenge winner fortran cyrille lavigne pull full source makefile variable name subroutine bogus gotos goto recursion affordances conclusion challenge,time announce winner challenge teardown still short amount time left send submission challenge get quick winner fortran cyrille lavigne may want pull full source follow along makefile included makefile much verbose besides using unneeded gnu make extension also defines several thing already builtin even posix make simply written way fflags ffixedform stdlegacy libr librf phony clean clean rm libr make example default variable rm containing local rm f equivalent original clean rule written possibly delete sort file makefile generate make also default rule compiling f file using default system fortran compiler match exactly command previously included variable name fortran fairly short length requirement identifier even many chosen identifier great dimension ibskt istck mxstck idscnt igrps mxgrps character outp ngrps within limit named helpfully dimension basket stack mxstck discnts group mxgrps character output ngroups sp prefix many traditional also meaningful fortran indicate type inferred integer specified otherwise however explicitly declaring variable using integer sp etc possible preferred neither tradition laziness great excuse sticking bad kind naming especially identifier length premium one wasting entire character subroutine reading code would forgiven thinking fortran lacked kind named procedure however despite everything program done using goto repetitive inlined code even fortran subroutine function facility using even something simple inline stack manipulation make much clearer going ibskt j ngroups call push call push call push j call push ngroups â goto â else icmfrm stack stack j stack ngroups stack stack ngroups pop j pop pop icmfrm pop fact refactor fully complete becomes clear see even snippet entire variable original unneeded bogus gotos also complete abuse goto implement kind control flow fortran perfectly capable egregious â true c â â goto â end â end â continue goto cleanly replaced exit stop loop also incredibly confusing snippet â ibskt ii â goto â end end code labelled jump back code full analysis algorithm reveals replaced something like â jj â â jj jj ibskt ii â end â jj c code run basket empty longer need goto else c code previously labelled longer need label â end goto recursion affordances possibly one surprising feature submission goto jump two different place inside loop read code might used reading language take time unravel could even mean however author left helpful clue form push onto stack data structure point jumped pop data structure goto happens done much assembly programming well except microcontrollers likely recognize pattern call stack procedure similar call push goto pop go back code simulating subroutine goto already established bad pattern program however actually reason code trivially rewritten use fortran builtin subroutine code implementing recursive call fortran allow function subroutine call even indirectly mean algorithm work way form trickery going needed sure could cleaned use stacktrampoline sort construct outside properly isolated subroutine machinery would remain would affect program subroutine could cut instead allowing cut however make logical sense readability first seems like harsh reality fortran support needed language feature code necessarily complex result judge code bad unless could written better however could absolutely could written better nothing inherently recursive given problem fact submission used recursion solve even problem naturally best solved using recursive way thinking way implement recursive algorithm without dropping simulate recursive procedure call example depthfirst search recursive algorithm frequently implemented using loop stack many programming language author fell classic antipattern ignoring affordances language programming language language different one lend expressing solution different way rather asking way fortran want express author brought baggage another environment failed imagine alternate implementation lack imagination led implement poorly especially given massive fixedsize preallocated stack language feature miss simply problem expressed mechanically similar way imagine might otherwise written result similar cpu different human reader conclusion think worse submission challenge still open june challenge going soon
16,Lobsters,fortran,Fortran programming,Why We Created LFortran,https://lfortran.org/blog/2019/04/why-we-created-lfortran/,created lfortran,lfortran almost new scientific engineering software project started fortran kokkos fortran usage fix interactivity cling compiler arb bootstrap sympy trackbacks,recently open sourced lfortran interactive fortran compiler built top llvm developing last year work progress link find work already planned roadmap motivation almost new scientific engineering software project started fortran usually neck wood c chosen instead following cited reason choice lack gpu support kokkos equivalent need advanced data structure multidimensional array better modern tool c testing ide support lack generic programming fortran eg write single subroutine work single double precision library one readily use c c actively maintained wide community fortran bad reputation c department fortran usage fortran used popular language scientific computing way early lack interactivity forced many new user pick language tool including matlab later python julia growing lack modern tool growing failure fortran compiler develop full potential gpu support ide support etc forcing developer large production code move c fix interactivity one approach take language like python try make fast possible preserving interactivity ease use one forced modify language bit compiler reason type approach julia took approach take current compiled production language c fortran try see interactive one make without sacrificing speed ie without modifying language c done using cling interactive compiler however c syntax intuitive fortran python similar syntax array operation fortran language used interactively eg jupyter notebook allows similar look feel python matlab enabling rapid prototyping exploratory workflow code however offer superior performance compiled good mature compiler intel fortran compiler fortran compiler believe root problem lack modern fortran compiler following feature open source permissive license create executables static dynamic binary interactive usage jupyter notebook multiplatform first class native support window mac linux hpc work well especially c also fortran compiler msvc g clang gfortran intel gpu support similarly numba work gpu via llvm able compile latest fortran standard designed library modular design priority easy contribute large active community around compiler contributes development thus supporting many tool people build top ide support language interoperability automatic wrapper language c c python julia matlab code refactoring automatic transformation code older fortran standard fortran compiler compile allowing developer use latest standard still able use current fortran compiler better debugger ipythonembed fortran new real type arbitrary precision floating point automatic differentiation type interval arithmetic arb etc safe mode compiler warn obsolete usage check array pointer thing never segfault debug mode allow project restrict fortran feature allowed allowed particular project compiler give error ci new pull request contains forbidden code compiler catalyze creation modern tool based nurturing encouraging community build upon potential make fortran cool currently lot fortran user use fortran legacy code necessarily excited aim lfortran make people want use fortran want try newest toy whether jupyter notebook interactive debugging nice ide support matlab julia python style interactive exploratory development workflow etc bring excitement new modern thing fortran however underneath still old fortran one still use mature stable welltested fortran compiler produce highly optimized binary intel fortran still stateoftheart come performance bootstrap first user people develop algorithm python matlab julia initially ok subset fortran work build community user eventually developer fortran compiler support feature whole fortran standard work take year however compiler parse gfortran module file soon possible literally use module compiled gfortran interactively allow use production code right away also anything lfortran yet implement one could simply write module compile gfortran use lfortran ondřej started sympy facing analogous challenge computer algebra system maximum axiom others notorious huge complicated hard contribute thus small developer community hard use library starting project scratch would mean would take year sympy library could usable user used rich mature feature maple mathematica maximum axiom ondřej done anyway first user people needed subset feature wanted use modern welldesigned library easy use easy develop developing lfortran way first subset fortran implemented library either delivers close delivering feature listed interactivity language interoperability etc make useful first user recruit developer first user approach attract developer compiler us modern design technology llvm interactivity compiled language jupyter notebook simple syntax semantic representation language etc fortran already large community advantage people already know fortran also disadvantage lfortran become useful current fortran community several year want recruit initial community python matlab julia user know appreciate advantage exploratory work develop new research algorithm lfortran becomes mature current fortran community able use also expect main key factor fortran uptake people see use fortran modern way like python julia providing modern nice feature tool compiler attracting talent python scientific community well compiler community llvm trackbacks
17,Lobsters,fortran,Fortran programming,f18 Fortran compiler and runtime accepted as part of LLVM project,https://lists.llvm.org/pipermail/llvm-dev/2019-April/131703.html,fortran compiler runtime accepted part llvm project,llvmdev accepted part llvm project llvmdev listsllvmorg information llvmdev mailing list,llvmdev accepted part llvm project chris lattner via llvmdev llvmdev listsllvmorg wed apr pdt hi everyone community discussing whether fortran compiler runtime project accepted part llvm project discussed detail llvm foundation board director recently approved inclusion project foundation recommends considering new name project eg flang simply fortran accessible obvious new contributor addition repository name also base stem mailing list project related material folk discus come decision work llvmadmin team set requisite infra board also recommends evaluate time whether reasonably possible eliminate dependence feature using blocker inclusion project blocker certain infrastructure eg build bot integration official release may may relevant given early state case behalf llvm foundation welcome project congratulation really great see new effort compiler runtime included llvm project chris lattner behalf llvm foundation information llvmdev mailing list
18,Lobsters,fortran,Fortran programming,LFortran: an interactive fortran compiler,https://docs.lfortran.org/,lfortran interactive fortran compiler,lfortran documentation http lfortranorg http gitlabcomlfortranlfortran feature highlight development status work today interactive jupyter support static interactive clean modular design usable library design developer tutorial interoperation gfortran create executables run linux mac window planned native interoperation language fortran compiler modern hardware support full fortran support issue tracker roadmap,lfortran documentation lfortran modern opensource bsd licensed interactive fortran compiler built top llvm execute user code interactively allow exploratory work much like python matlab julia well compile binary goal run user code modern architecture multicore cpu gpus website http lfortranorg main repository http gitlabcomlfortranlfortran try online using binder feature highlight lfortran development feature work today feature implemented also check development status section information feature supported worked work today interactive jupyter support lfortran used jupyter fortran kernel allowing pythonjulia style rapid prototyping exploratory workflow see static interactive example notebook used commandline interactive prompt repl clean modular design usable library lfortran structured around two independent module ast asr standalone completely independent rest lfortran user encouraged use independently application build tool top see design developer tutorial document detail interoperation gfortran lfortran parse gfortran module file asr generate fortran wrapper compiled fortran compiler linked original gfortran compiled module create executables create executables like fortran compiler run linux mac window three platform regularly tested ci planned feature development link corresponding issue track progress following native interoperation language fortran compiler automatically call code written language c python using use statement see understands fortran compiler module file one use abi link correctly gfortran supported compiler planned see allows use lfortran production code today modern hardware support thanks llvm goal lfortran run modern hardware take advantage native fortran language construct concurrent run multicore cpu gpus see full fortran support currently subset fortran implemented goal full implementation latest fortran standard see please vote issue issue tracker want u prioritize feel free create new one missing anything roadmap roadmap get planned feature implemented port code generation use asr pas current test remove old code generation old semantics used annotate ast tree messy get gfortran module file working use module assumedsize assumedshape array allow right away use production code lfortran time implement fortran feature eventually full fortran supported b gradually move c robustness speed python api change minimally user experience python change c implement cool feature use module c python automatic wrapper modern hardware support generating older standard fortran fortran doctest feature sympy integration language service ides idea step internal refactoring take long step allow lfortran used interactively production code right away production code get compiled gfortran one us module lfortran functionssubroutines interactively called module use gfortran supported feature api must fit subset lfortran understands large number application simple functionssubroutines array argument enough make lfortran usable first user one always use gfortran temporarily lfortran support given feature expect finished step end summer hopefully sooner finally step improve lfortran overall allowing first user contribute back growing community making lfortran gradually useful people
19,Lobsters,fortran,Fortran programming,Using Hammock Graphs to Structure Programs (2004),https://biblio.ugent.be/publication/291746/file/451220.pdf,using hammock graph structure program,,obj linearized h l e n endobj xref n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n trailer size info r root r prev id startxref eof obj page r type catalog acroform r endobj obj field r r r r r r r dr r da helv tf g endobj obj v filter flatedecode length r stream c l endstream endobj obj endobj obj type page parent r resource r content r r r r r r r r thumb r mediabox cropbox rotate endobj obj procset pdf text font r r r r r r r r r extgstate r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset abstracindextmonenroductwoefsthreehvbmper iodlgoihufkwpyfourplygfivesixwksevenzquoterightc ommav r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset usinghamockgrphtsuepfbzdeperioddquoterightl commaemdashavyzfwjhyphenbqitxwslashrncovlthreez erofourtwoonenineeightfivedollarparenleftparenrightsevencolon mkbraceleftbracerightsixbracketleftbracketrightj r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset membriebequalfocommaaatncperiodipplsudzgnw vcdghry r endobj obj endobj obj filter flatedecode length r stream r z 譬 rqj endstream endobj obj endobj obj type font subtype firstchar lastchar width encoding r basefont fontdescriptor r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj length subtype stream endstream endobj obj type encoding difference endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset astrucedpogamiblkhyphennwhfycommaxperioduvh jquoterighttzfqbracketleftonefourbracketrighttwothreeeight isixfiveebparenleftparenrightdjninescoloncsevenzerolessg reaternendashsemicolonbraceleftbracerightquotedblleftquotedblrigh twrlunderscoreequalpogslashasteriskmvxkzdieresisq r endobj obj filter flatedecode length r stream f vz ez endstream endobj obj endobj obj filter flatedecode length r stream aca j αd p pni c ݱi p endstream endobj obj endobj obj filter flatedecode length r stream n p x ܡ b endstream endobj obj endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset gotonezerodenifparenleftbcparenrightlaspruhxperio dwherbcolonnaequalplusfive r endobj obj filter flatedecode length r stream l q n endstream endobj obj endobj obj filter flatedecode length subtype stream ad p endstream endobj obj type encoding difference endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset fperiodzhangiswtplformcpuiccommathreesevensix zeroonefouravemkolrtdehyphencolonzbathdquoterights ygubninetwosemicolonjkneightqxjparenrightlessgreaterbr acketleftbracketrightunderscorewparenleftemdash r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset r endobj obj type font subtype firstchar lastchar width encoding r basefont fontdescriptor r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset period r endobj obj filter flatedecode length r stream
21,Lobsters,fortran,Fortran programming,schemetran: Write (modern) Fortran in Scheme,https://gitlab.com/codetk/schemetran,schemetran write modern fortran scheme,,write modern fortran scheme fortran great expressing operation multidimensional array number scheme great expressing coding thought project attempt combine something useful read
22,Lobsters,fortran,Fortran programming,"Happy 60th birthday, Fortran",https://opensource.com/article/17/11/happy-60th-birthday-fortran,happy birthday fortran,hidden figure actively seeking fortran programmer rendering da vinci mona lisa fortran run fortran gpus,fortran compiler introduced april first optimizing compiler paved way many technical computing application year cobol business computing fortran scientific computing fortran may approaching retirement age nt mean stop working year mark anniversary first fortran styled fortran formula translation release even ca nt write single line use fortran every day operational weather forecast model still largely written fortran example focus mathematical performance make fortran common language many highperformance computing application including computational fluid dynamic computational chemistry although fortran may popular appeal newer language language owe much pioneering work fortran development team although fortran may popular appeal newer language language owe much pioneering work fortran development teamin movie hidden figure one character teach fortran see human computer including replaced electronic computer although much early left history fortran persists two year ago nasa began actively seeking fortran programmer work voyager mission last original programmer prepared retire use fortran weather climate modeling geophysics many scientific application mean fortran knowledge remain valued skill year come despite fortran trending search longer taught university missed chance take university fortran course one semester one atmospheric scientist preparing apply graduate school late decided learn programming language called local school university ask whether offered course fortran response laughter taught studying existing code lot google search today maintains old fortran code writes new code daily story becoming prevalent fortran popularity decline great longevity fortran provides wealth learning material well intergenerational bonding first system administration job common task helping graduate student compile fortran code inherited advisor turn inherited advisor colleague mine coincidentally began existing year first draft ibm mathematical formula translating system specification wrote article sharing experience creating rendering da vinci mona lisa fortran another friend told one favorite program undergraduate fortran program created calendar featuring asciiart rendering character peanut comic strip make fortran enduring establishing initial foothold help course language used critical business application give lot staying power wholly rewriting code expensive risky language used critical business application give lot staying power wholly rewriting code expensive riskybut name implies fortran designed translate mathematical formula computer code explains strong presence field deal lot mathematical formula particularly partial differential equation like like technology survived year fortran evolved change language take advantage new paradigm without making rapid change since first industry standard version fortran fortran approved major version occurred fortran approved fortran released iso ansi update fortran fortran released update fortran new revision called fortran expected clearly plan fortran retire anytime soon active project underway make easier run fortran gpus fortran celebrate centennial nobody know know voyager voyager spacecraft carry fortran code beyond reach solar system
23,Lobsters,fortran,Fortran programming,Why physicists still use Fortran,http://moreisdifferent.com/2015/07/16/why-physicsts-still-use-fortran/,physicist still use fortran,language flash siesta open mpi coarrays http benchmarksgamealiothdebianorg comparison several benchmark c fortran fortran legacy code fortran easier physic student learn c point ease fortran array handling feature apl vectorvalued index masking requires following code point ease little need worry pointer memory allocation contain pointer point regarding fortran v c const see instance discussion future survey fortran user brand new language hpc called julia reading ideal hpc programming language fortran faster c implicit none,know programming language year look like know called fortran charles anthony richard hoare circa fortran rarely used today industry one ranking rank behind language however fortran still dominant language large scale simulation physical system ie thing like astrophysical modeling star galaxy hydrodynamics code cf flash large scale molecular dynamic electronic structure calculation code cf siesta large scale climate model etc field high performance computing hpc large scale numerical simulation subset two language use today c modern fortran fortran popular open mpi library parallelizing code developed two language basically want fast code run many processor limited two option modern fortran also feature called coarrays put parallelization feature directly language coarrays started extension fortran incorporated fortran standard heavy use fortran physicist often confounds computer scientist outsider tend view fortran historical anachronism would like article explain fortran still useful language advocating physic major learn fortran since physic major end research time may better invested learning c sticking matlaboctavepython would like explain fortran still used show merely physicist behind time although sometimes true year ago saw physic student working fortran code student adviser unaware fortran computer scientist consider continued dominance fortran numerical computing challenge digging feel obligated discus bit history since many hear fortran immediately think punch card code line number original specification fortran written early fortran designated allcaps fortran modern standard hellish incredible leap forward previous programming done assembly fortran often programed punch card notsofondly recalled prof miriam forman stony brook fortran many revision well known standard often said reason fortran still used fast fastest website http benchmarksgamealiothdebianorg allows comparison several benchmark c fortran benchmark fortran c fastest note python darling computer scientist usually time slower nature interpreted code python unsuited heavy numerical computation highly suited many thing interestingly c beat fortran two benchmark although fairly close however two benchmark fortran win nbody simulation calculation spectrum physicsy result vary somewhat depending whether one compare single core quad core machine fortran lagging bit behind c quad core benchmark fortran much slower c involve process time spent reading writing data fortran known slow altogether c fast fortran often bit faster question really asking physic professor continue advise student use fortran rather c fortran legacy code given long history fortran surprise large amount legacy code physic written fortran physicist usually try minimize amount coding therefore legacy code exists use even old code hard read poorly documented efficient often faster use old validated code write new code physicist business writing code trying understand nature reality researcher usually want take path least resistance professor usually legacy code hand often code wrote decade ago pas code student save student time also take uncertainty debugging process fortran easier physic student learn c overall think fortran easier learn c fortran c similar fortran easier code reason discus c fairly primitive language physicist go c route tend look object oriented coding object oriented coding useful especially massive software project take significantly time learn one learn abstract concept like class inheritance paradigm object oriented coding different procedural paradigm used fortran fortran based simple procedural paradigm closer actually happens hood inside computer optimizing vectorizing code speed procedural paradigm seems easier work physicist generally understanding computer work inclined think term physical process transfer data disk ram ram cpu cache contrast mathematician prefer think term abstract function logic also contrast way one think object oriented code optimizing object oriented code seems difficult procedural code object bulky structure compared physicist data structure choice array point ease fortran array handling feature array physicsspeak matrix lie heart physic calculation fortran incorporates array handling feature similar apl matlaboctave array copied multiplied scalar multiplied together quite intuitively b b c b b exp norm sqrt sum b c array dimension instance could c b give elementbyelement multiplication b assuming b size matrix multiplication one would use c matmul b almost intrinsic function fortran sin exp ab floor etc take array argument leading easy use neat code similar c code simply exist base implementation c merely copying array requires cycling element loop call library function trying feed array wrong library function c return error use library instead intrinsic function mean resulting code never neat transferable easy learn fortran array element indexed using simple syntax x z whereas c one use x z array indexed starting conforms way physicist talk matrix unlike c array start following fortran code show array feature b c b first vector created using implicit loop also called array constructor next vector b created every element using stride subscript finally array b copied array c starting element fortran support declaring array index zero negative double precision dimension myarray negative index may sound silly heard useful imagine negative index area extra space annotation fortran also support vectorvalued index instance extract element array array b using subscript b subscript fortran also incorporates masking array intrinsic function instance want take log matrix element greater zero use logofa log mask gt alternatively may want take negative point array set done one line using command myarray lt myarray dynamically allocating deallocating array fortran easy instance allocate array real dimension allocatable nameofarray allocate nameofarray xdim ydim c requires following code int array array malloc nrows sizeof double lt nrows array malloc ncolumns sizeof double deallocate array fortran use deallocate nameofarray c lt nrows free array free array point ease little need worry pointer memory allocation language like c variable passed value unless array passed reference however many scenario passing array value may make sense consider data consists position molecule different timesteps may want analyze motion single molecule take slice array subarray corresponding coordinate atom molecule pas function going complicated series analysis subarray used pas reference value pointed going noncontiguous memory way cpu access memory manipulating noncontiguous data slow pas value however create new array memory contiguous instance passing slice large array function operated compiler may create new location memory deemed efficient may fact much efficient array stored cpu cache physicist delight compiler dirty work optimizing memory use fortran variable usually passed reference value hood fortran compiler automatically optimizes passing efficient physic professor fortran compiler much trusted optimizer memory usage physic student result seen physicist rarely use pointer although contain pointer point regarding fortran v c fortran several feature allow programmer give information compiler assist debugging optimization way coding error caught compiletime rather runtime instance variable declared parameter something change parameter ever changed code compiler return error c something similar called const similarly fortran also intent specification tell compiler whether argument passed function subroutine input output input output use intent specifier help compiler optimize code increase code readability robustness similar thing done c assist optimization people online complain syntax confusing see instance discussion similar feature fortran used varying degree assist compiler instance fortran introduced idea declaring function pure pure function side effect change variable argument function global variable special case pure function elemental function function take scalar argument return scalar meant operate element array knowledge function pure elemental lead additional optimization compiler especially code parallized future scientific computation fortran remains dominant going away anytime soon survey fortran user supercomputing convention respondent said thought would still using fortran five year survey also showed large number people using mixed code c overwhelmingly second language anticipating increased mixing fortran c code fortran specification greater feature code interoperability increasingly fortran code called higherlevel code written python computer scientist bash physicist using fortran fail realize fortran remains uniquely suited named formula translation converting physic formula code many also unaware fortran continued develop incorporating new feature time passage albeit slowly calling modern fortran fortran old like calling c old c first developed around hand even modern fortran standard retains backwards compatibility fortran fortran sense continued usefulness fortran challenge computer scientist recently researcher mit decided tackle challenge full force developing brand new language hpc called julia first released julia actually overtake fortran remains seen suspect case take quite long time reading ideal hpc programming language software engineer detailed analysis quite head concludes fortran come closest ideal language hpc fortran faster c first answer stackoverflow question explains fortran assumption aliasing memory make faster c implicit none blog written fortran enthusiast
24,Lobsters,fortran,Fortran programming,A FORTRAN Coloring Book (1978),https://archive.org/stream/9780262610261#page/n1/mode/2up,fortran coloring book,format book,internet archive bookreader fortran coloring book bookreader requires javascript enabled please check browser support javascript enabled browser setting also try one format book
26,Lobsters,fortran,Fortran programming,"xmake v2.3.6 released, Support fortran compilation and go/dlang package dependences","https://github.com/xmake-io/xmake/wiki/xmake-v2.3.6-released,-Support-fortran-compilation-and-go-dlang-package-dependences",xmake released support fortran compilation godlang package dependence,introduction new feature fortran language compilation support fortran example zig language experimental support http githubcomziglangzig zig example go dependency package cross compilation support go example dlangdub dependency package support,version focus improvement support language fortran compilation support experimental support zig language thirdparty dependency package support crosscompilation support golangdlang although xmake focus cc build support language support xmake also make improvement time time main purpose replace official build system support mixed compilation cc better serve cc project cc project still occasionally call code interface language mixed call language cuda dlang objc swift asm etc xmake still provides basic compilation support addition regarding cc also support header file dependency format new sourcedependencies xxxjson output v preview version reliable stable multilanguage header file dependency detection introduction new feature fortran language compilation support starting version fully supported use gfortran compiler compile fortran project quickly create empty project based fortran using following command xmake create l fortran console test xmakelua content follows addrules modedebug moderelease target test setkind binary addfiles src code example viewed fortran example zig language experimental support note present language xmake still experimental support stage perfect example supported window dynamic library compilation linuxmacos yet supported please evaluate use use following configuration method try experience least console static library program linuxmacos still run addrules modedebug moderelease target test setkind binary addfiles src zig window support please refer issue mentioned zig earlier dynamic library support pitfall dynamic library generated zig automatically append see issue http githubcomziglangzig addition lay pit personally feel lot pit still experimental stage time look later example see zig example go dependency package cross compilation support new version xmake continues make improvement go build support crosscompilation go example compile window program macos linux xmake f p window addition new version also initially support thirdparty dependency package management go addrules modedebug moderelease addrequires go githubcomsirupsenlogrus alias logrus addrequires go golangorgxsysinternalunsafeheader alias unsafeheader isplat window addrequires go golangorgxsyswindows alias syshost else addrequires go golangorgxsysunix alias syshost end target test setkind binary addfiles src go addpackages logrus syshost unsafeheader however still imperfection example cascading dependency package must manually configured present bit cumbersome need improved future example see go example dlangdub dependency package support xmake also support dlang dub package management quickly integrate dlang thirdparty dependency package addrules modedebug moderelease addrequires dub log alias log addrequires dub dateparser alias dateparser addrequires dub emsicontainers alias emsicontainers addrequires dub stdxallocator alias stdxallocator addrequires dub mircore alias mircore target test setkind binary addfiles src addpackages log dateparser emsicontainers stdxallocator mircor
